1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	35
1	36
1	37
1	38
1	39
1	40
1	41
1	42
1	43
1	44
1	45
2	30
2	1
2	2
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	26
2	27
2	28
2	31
2	32
2	33
2	34
2	35
2	36
2	38
2	39
2	40
2	41
2	42
2	43
2	44
2	45
3	30
3	1
3	3
3	4
3	23
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	24
3	26
3	27
3	28
3	31
3	32
3	33
3	34
3	35
3	36
3	37
3	38
3	39
3	40
3	41
3	42
3	43
3	44
3	45
4	1
4	2
4	3
4	4
4	23
4	6
4	7
4	9
4	11
4	12
4	13
4	15
4	16
4	46
4	17
4	47
4	18
4	20
4	22
4	26
4	27
4	48
4	49
4	28
4	31
4	50
4	33
4	34
4	35
4	39
4	30
4	43
4	51
4	52
4	53
4	25
4	44
4	54
5	1
5	2
5	3
5	55
5	4
5	6
5	7
5	9
5	11
5	12
5	13
5	15
5	16
5	17
5	18
5	20
5	22
5	23
5	56
5	26
5	27
5	28
5	31
5	30
5	34
5	25
5	35
5	39
5	41
5	43
5	57
5	58
5	59
5	60
5	44
5	61
6	30
6	1
6	2
6	3
6	4
6	6
6	7
6	9
6	11
6	12
6	13
6	15
6	16
6	62
6	17
6	18
6	20
6	22
6	23
6	26
6	27
6	28
6	31
6	25
6	34
6	63
6	38
6	39
6	64
6	43
6	40
6	33
7	17
7	1
7	2
7	3
7	55
7	4
7	6
7	7
7	9
7	10
7	11
7	23
7	12
7	13
7	15
7	18
7	65
7	20
7	22
7	66
7	26
7	27
7	28
7	31
7	34
7	67
7	30
7	39
7	35
7	68
7	43
7	69
7	70
8	1
8	2
8	3
8	4
8	6
8	7
8	9
8	11
8	12
8	13
8	15
8	23
8	17
8	18
8	20
8	22
8	26
8	27
8	28
8	31
8	45
8	34
8	37
8	38
8	39
8	30
8	68
8	43
8	71
9	1
9	3
9	4
9	72
9	6
9	7
9	9
9	11
9	12
9	13
9	15
9	17
9	18
9	45
9	20
9	22
9	23
9	26
9	27
9	29
9	28
9	31
9	50
9	34
9	30
9	39
9	73
9	43
9	33
10	1
10	3
10	55
10	4
10	6
10	7
10	23
10	9
10	11
10	12
10	13
10	15
10	17
10	21
10	18
10	63
10	20
10	22
10	53
10	26
10	27
10	28
10	31
10	34
10	74
10	39
10	75
10	43
10	30
10	76
11	77
11	78
11	79
11	2
11	80
11	23
11	30
11	11
11	43
11	7
11	52
11	17
11	81
11	3
11	82
11	16
11	83
11	67
11	84
11	85
11	86
11	26
11	28
11	33
11	87
11	88
11	89
11	90
11	35
11	29
11	39
11	63
11	91
11	58
11	69
11	92
11	93
11	94
11	95
11	31
11	25
11	45
11	1
11	96
11	71
12	77
12	78
12	79
12	97
12	2
12	80
12	43
12	7
12	52
12	17
12	81
12	3
12	82
12	16
12	83
12	67
12	84
12	85
12	86
12	26
12	28
12	33
12	87
12	88
12	90
12	63
12	91
12	58
12	69
12	92
12	89
12	35
12	93
12	30
12	94
12	95
12	31
12	25
12	45
12	96
12	71
13	55
13	23
13	43
13	17
13	16
13	31
13	45
13	98
13	25
13	48
13	39
13	7
13	63
13	30
13	99
13	22
13	12
13	100
13	101
13	102
13	69
13	3
13	59
13	88
13	94
13	33
13	44
13	27
14	3
14	88
14	4
14	1
14	17
14	25
14	65
14	63
14	103
14	104
14	33
14	40
14	31
14	7
14	23
14	58
14	105
14	12
14	106
14	107
14	45
14	27
14	108
14	30
14	109
14	44
14	110
14	111
15	88
15	4
15	1
15	17
15	25
15	65
15	63
15	103
15	33
15	40
15	31
15	7
15	23
15	3
15	58
15	105
15	12
15	106
15	107
15	45
15	27
15	108
15	30
15	109
15	44
15	110
15	111
16	55
16	89
16	19
16	30
16	3
16	4
16	45
16	104
16	17
16	112
16	113
16	67
16	114
16	72
16	49
16	37
16	12
16	35
16	39
17	55
17	89
17	23
17	30
17	11
17	19
17	3
17	4
17	45
17	104
17	17
17	112
17	113
17	67
17	114
17	72
17	49
17	37
17	12
17	35
17	39
18	1
18	3
18	12
18	25
18	115
18	116
18	19
18	45
18	17
18	117
18	4
18	118
18	119
18	37
18	40
18	11
18	33
18	35
18	58
18	120
18	8
18	84
18	68
18	63
18	121
18	122
19	2
19	72
19	23
19	30
19	11
19	104
19	116
19	112
19	45
19	16
19	25
19	4
19	117
19	123
19	21
19	124
19	63
19	27
19	119
19	125
19	1
19	37
19	87
19	58
19	17
19	8
19	126
19	57
19	54
19	127
19	128
19	61
19	82
19	129
20	1
20	2
20	55
20	89
20	12
20	45
20	104
20	112
20	113
20	30
20	3
20	11
20	29
20	17
20	88
20	130
20	118
20	7
20	25
20	68
20	35
20	131
20	13
20	117
21	30
21	132
21	17
21	133
21	21
21	63
21	101
21	40
21	127
21	43
21	22
21	120
21	88
21	12
21	99
21	33
22	30
22	2
22	4
22	120
22	21
22	19
22	82
22	63
22	31
22	53
22	127
22	40
22	45
22	12
22	18
22	17
22	1
22	47
22	35
22	27
22	3
22	88
22	117
22	43
22	23
22	69
22	134
23	35
24	65
25	52
26	135
27	65
28	17
29	136
30	17
30	137
30	52
30	138
30	71
30	53
30	139
30	73
30	4
30	11
30	67
30	140
30	58
30	141
30	69
30	27
30	142
30	143
30	144
30	45
30	106
30	35
30	30
30	145
30	79
30	146
30	147
30	12
30	25
30	134
30	148
30	149
31	150
31	151
31	88
31	4
31	17
31	135
33	88
34	45
35	88
36	17
37	27
38	27
39	17
40	34
41	3
41	40
41	120
41	71
41	62
41	17
41	28
41	30
41	35
41	29
41	39
41	152
41	45
41	153
41	18
41	118
41	127
41	104
41	117
41	33
41	106
41	154
41	63
41	147
41	25
41	27
41	12
41	11
41	155
42	3
42	40
42	120
42	71
42	62
42	17
42	28
42	30
42	35
42	29
42	39
42	152
42	45
42	153
42	33
42	18
42	118
42	127
42	104
42	117
42	154
42	63
42	147
42	25
42	27
42	12
42	11
42	155
43	3
43	40
43	120
43	71
43	62
43	17
43	28
43	30
43	35
43	29
43	39
43	152
43	45
43	153
43	33
43	18
43	118
43	127
43	104
43	117
43	25
43	27
43	12
43	11
44	30
45	30
46	65
46	156
46	35
46	44
47	65
48	11
48	17
49	33
50	25
51	30
51	33
52	30
52	17
52	2
52	3
52	55
52	23
52	43
52	157
52	120
52	83
52	158
52	159
52	28
52	33
52	63
52	11
52	4
52	66
52	45
52	58
52	18
52	160
52	135
52	106
52	128
52	7
52	1
53	30
53	161
53	162
53	3
53	23
53	163
53	100
53	99
53	22
53	43
53	17
53	120
53	28
53	16
53	135
53	21
53	65
53	78
53	164
53	165
53	11
53	4
53	125
53	88
53	56
53	166
53	48
53	25
53	35
53	12
53	167
53	168
53	169
53	170
53	171
53	40
53	39
53	69
53	172
53	96
53	104
53	117
53	157
53	59
53	173
53	70
53	87
53	7
53	112
53	89
53	63
53	33
53	174
53	45
53	47
53	175
53	109
53	1
53	176
53	105
53	177
54	30
54	161
54	100
54	43
54	17
54	120
54	23
54	16
54	135
54	21
54	65
54	78
54	165
54	11
54	4
54	125
54	88
54	56
54	35
54	166
54	48
54	25
54	12
54	40
54	168
54	169
54	171
54	39
54	69
54	172
54	96
54	162
54	104
54	157
54	59
54	173
54	70
54	87
54	7
54	112
54	89
54	63
54	33
54	174
54	45
54	99
54	47
54	175
54	109
54	1
54	176
54	105
54	177
55	2
55	178
55	3
55	55
55	163
55	22
55	4
55	99
55	1
55	43
55	133
55	23
55	16
55	19
55	82
55	101
55	179
55	20
55	17
55	63
55	48
55	45
55	113
55	109
55	79
55	30
55	33
55	44
55	29
55	37
55	69
55	180
55	120
55	25
55	90
55	27
55	75
55	12
55	106
55	68
55	35
55	34
55	181
55	88
55	47
55	182
55	183
55	184
55	11
55	154
55	122
56	40
57	100
58	30
58	1
58	4
58	25
58	69
58	88
58	22
58	17
58	23
58	101
58	102
58	35
58	120
58	45
58	47
58	34
58	3
58	27
58	185
58	96
59	7
59	17
60	65
61	35
66	35
67	8
67	127
67	40
67	49
67	104
67	30
67	73
67	45
67	117
67	70
67	23
68	1
68	3
68	12
68	8
68	127
68	48
68	40
68	49
68	104
68	73
68	45
68	117
68	70
68	23
68	30
69	27
70	27
71	44
71	186
72	116
72	45
72	187
72	188
72	17
72	69
72	189
72	30
72	35
72	190
73	2
73	116
73	45
73	187
73	188
73	17
73	44
73	63
73	69
73	189
73	30
73	27
73	35
73	190
74	27
74	17
74	1
74	30
74	186
75	9
76	25
77	23
78	17
79	65
79	143
80	65
80	143
81	65
81	143
82	65
82	143
83	65
83	143
84	65
84	143
85	65
85	143
86	65
86	143
90	35
90	17
91	40
93	2
93	55
93	69
93	23
93	16
93	191
93	79
93	7
93	63
93	165
93	33
93	17
93	45
93	41
93	112
93	25
93	173
93	40
93	35
93	44
94	2
94	7
94	10
94	25
94	45
94	165
94	176
94	192
94	49
94	17
94	27
94	39
94	44
95	30
95	1
95	2
95	3
95	55
95	12
95	25
95	45
95	116
95	16
95	34
95	4
95	131
95	193
95	82
95	152
95	72
95	57
95	194
95	175
95	58
96	44
97	30
98	77
98	78
98	195
98	80
98	7
98	2
98	16
98	67
98	71
98	86
98	26
98	183
98	84
98	97
98	196
98	87
98	88
98	63
98	91
98	35
98	82
98	93
98	101
98	94
98	95
98	25
98	3
98	30
98	197
98	23
98	198
98	44
98	118
98	81
98	199
98	96
99	77
99	78
99	195
99	80
99	23
99	30
99	11
99	7
99	2
99	16
99	67
99	71
99	19
99	86
99	26
99	97
99	196
99	183
99	87
99	88
99	63
99	91
99	35
99	82
99	93
99	101
99	94
99	95
99	25
99	197
99	198
99	44
99	118
99	81
99	199
99	96
100	90
100	45
100	2
100	83
100	82
100	12
100	196
100	183
100	30
100	1
100	53
100	3
100	106
100	23
100	25
100	200
100	88
100	49
100	63
100	91
100	69
100	35
100	93
100	101
100	67
100	94
100	17
100	99
100	197
100	33
100	29
100	96
100	26
101	201
101	10
101	79
101	202
101	203
101	17
101	3
101	27
101	33
101	40
102	2
102	35
102	120
102	16
102	19
102	33
102	17
102	43
102	64
102	117
102	45
102	30
102	106
102	27
102	4
102	3
103	23
103	30
103	11
103	35
103	120
103	25
103	188
103	96
103	18
103	12
103	43
103	106
103	33
103	88
103	44
103	45
103	3
104	2
104	3
104	102
105	40
105	16
105	135
105	1
105	118
105	63
105	11
105	45
105	35
105	72
105	104
105	204
105	47
105	61
105	30
105	3
105	4
105	205
105	127
106	21
106	157
106	69
106	63
106	33
106	27
106	106
106	118
106	17
106	11
106	31
106	117
106	88
106	165
106	4
106	3
106	23
106	7
106	127
107	21
107	157
107	206
107	69
107	63
107	33
107	27
107	106
107	118
107	17
107	11
107	31
107	117
107	88
107	165
107	4
107	3
107	23
107	7
107	127
108	45
108	16
108	46
108	2
108	35
108	40
108	30
108	17
108	106
108	128
108	27
108	88
108	117
109	3
109	55
109	116
109	14
109	1
109	207
109	96
109	208
109	17
109	63
109	30
109	209
109	45
109	23
109	47
109	35
109	128
110	154
110	1
110	69
110	30
110	23
110	5
110	4
110	27
110	43
110	45
110	210
110	17
110	35
110	25
110	211
110	44
110	109
110	32
110	88
110	7
110	212
110	39
110	213
110	47
110	214
110	215
110	58
110	11
110	216
111	162
111	163
111	43
111	7
111	10
111	83
111	3
111	21
111	63
111	1
111	11
111	40
111	2
111	17
111	29
111	45
111	12
111	130
111	100
111	189
111	18
111	52
111	217
111	96
111	26
111	57
111	27
111	22
111	39
111	109
111	70
111	197
111	218
111	35
111	88
111	219
112	30
112	1
112	35
112	178
112	3
112	55
112	131
112	5
112	32
112	88
112	99
112	43
112	16
112	25
112	19
112	220
112	11
112	33
112	4
112	37
112	40
112	12
112	44
112	96
112	113
112	157
112	184
112	135
112	22
112	50
112	48
112	45
112	120
112	209
112	221
112	101
112	59
112	7
112	63
112	27
112	28
112	117
112	222
113	69
113	14
113	87
113	192
113	113
113	35
113	120
113	17
113	57
113	27
113	223
113	31
113	104
114	30
114	1
114	35
114	178
114	3
114	55
114	25
114	23
114	5
114	4
114	99
114	43
114	17
114	16
114	101
114	19
114	179
114	220
114	21
114	11
114	28
114	45
114	88
114	158
114	12
114	40
114	36
114	44
114	63
114	32
114	184
114	135
114	222
114	74
114	120
114	22
114	117
114	189
114	33
114	224
114	54
114	59
114	96
114	27
114	128
114	87
114	57
114	225
114	109
114	127
114	212
114	67
114	71
114	2
114	7
114	177
114	122
115	30
115	112
115	3
115	55
115	12
115	25
115	100
115	69
115	222
115	185
115	226
115	104
115	116
115	99
115	58
115	17
115	10
115	208
115	23
115	113
115	16
115	46
115	152
115	34
